source,var_name,var_label,value,value_label
survey_res_main,consideration_34,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV sports car",4,New Premium Make/Brand
survey_res_main,consideration_34,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV sports car",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_34,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV sports car",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_35,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV sports car",1,New Standard Make/Brand
survey_res_main,consideration_35,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV sports car",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_35,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV sports car",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_35,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV sports car",4,New Premium Make/Brand
survey_res_main,consideration_35,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV sports car",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_35,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV sports car",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_36,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel sports car",1,New Standard Make/Brand
survey_res_main,consideration_36,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel sports car",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_36,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel sports car",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_36,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel sports car",4,New Premium Make/Brand
survey_res_main,consideration_36,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel sports car",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_36,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel sports car",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_37,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: BEV sports car",1,New Standard Make/Brand
survey_res_main,consideration_37,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: BEV sports car",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_37,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: BEV sports car",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_37,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: BEV sports car",4,New Premium Make/Brand
survey_res_main,consideration_37,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: BEV sports car",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_37,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: BEV sports car",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_38,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: FCEV sports car",1,New Standard Make/Brand
survey_res_main,consideration_38,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: FCEV sports car",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_38,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: FCEV sports car",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_38,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: FCEV sports car",4,New Premium Make/Brand
survey_res_main,consideration_38,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: FCEV sports car",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_38,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: FCEV sports car",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_39,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PFCEV sports car",1,New Standard Make/Brand
survey_res_main,consideration_39,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PFCEV sports car",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_39,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PFCEV sports car",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_39,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PFCEV sports car",4,New Premium Make/Brand
survey_res_main,consideration_39,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PFCEV sports car",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_39,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PFCEV sports car",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_40,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Flex fuel sports car",1,New Standard Make/Brand
survey_res_main,consideration_40,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Flex fuel sports car",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_40,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Flex fuel sports car",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_40,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Flex fuel sports car",4,New Premium Make/Brand
survey_res_main,consideration_40,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Flex fuel sports car",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_40,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Flex fuel sports car",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_41,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gasoline only subcompact crossover",1,New Standard Make/Brand
survey_res_main,consideration_41,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gasoline only subcompact crossover",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_41,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gasoline only subcompact crossover",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_41,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gasoline only subcompact crossover",4,New Premium Make/Brand
survey_res_main,consideration_41,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gasoline only subcompact crossover",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_41,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gasoline only subcompact crossover",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_42,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV subcompact crossover",1,New Standard Make/Brand
survey_res_main,consideration_42,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV subcompact crossover",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_42,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV subcompact crossover",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_42,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV subcompact crossover",4,New Premium Make/Brand
survey_res_main,consideration_42,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV subcompact crossover",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_42,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV subcompact crossover",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_43,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV subcompact crossover",1,New Standard Make/Brand
survey_res_main,consideration_43,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV subcompact crossover",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_43,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV subcompact crossover",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_43,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV subcompact crossover",4,New Premium Make/Brand
survey_res_main,consideration_43,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV subcompact crossover",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_43,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV subcompact crossover",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_44,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel subcompact crossover",1,New Standard Make/Brand
survey_res_main,consideration_44,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel subcompact crossover",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_44,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel subcompact crossover",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_44,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel subcompact crossover",4,New Premium Make/Brand
survey_res_main,consideration_44,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel subcompact crossover",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_44,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel subcompact crossover",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_45,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: BEV subcompact crossover",1,New Standard Make/Brand
survey_res_main,consideration_45,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: BEV subcompact crossover",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_45,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: BEV subcompact crossover",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_45,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: BEV subcompact crossover",4,New Premium Make/Brand
survey_res_main,consideration_45,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: BEV subcompact crossover",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_45,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: BEV subcompact crossover",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_46,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: FCEV subcompact crossover",1,New Standard Make/Brand
survey_res_main,consideration_46,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: FCEV subcompact crossover",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_46,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: FCEV subcompact crossover",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_46,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: FCEV subcompact crossover",4,New Premium Make/Brand
survey_res_main,consideration_46,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: FCEV subcompact crossover",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_46,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: FCEV subcompact crossover",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_47,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PFCEV subcompact crossover",1,New Standard Make/Brand
survey_res_main,consideration_47,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PFCEV subcompact crossover",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_47,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PFCEV subcompact crossover",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_47,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PFCEV subcompact crossover",4,New Premium Make/Brand
survey_res_main,consideration_47,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PFCEV subcompact crossover",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_47,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PFCEV subcompact crossover",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_48,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Flex fuel subcompact crossover",1,New Standard Make/Brand
survey_res_main,consideration_48,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Flex fuel subcompact crossover",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_48,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Flex fuel subcompact crossover",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_48,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Flex fuel subcompact crossover",4,New Premium Make/Brand
survey_res_main,consideration_48,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Flex fuel subcompact crossover",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_48,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Flex fuel subcompact crossover",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_49,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gasoline only compact crossover",1,New Standard Make/Brand
survey_res_main,consideration_49,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gasoline only compact crossover",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_49,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gasoline only compact crossover",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_49,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gasoline only compact crossover",4,New Premium Make/Brand
survey_res_main,consideration_49,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gasoline only compact crossover",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_49,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gasoline only compact crossover",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_50,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV compact crossover",1,New Standard Make/Brand
survey_res_main,consideration_50,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV compact crossover",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_50,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV compact crossover",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_50,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV compact crossover",4,New Premium Make/Brand
survey_res_main,consideration_50,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV compact crossover",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_50,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV compact crossover",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_51,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV compact crossover",1,New Standard Make/Brand
survey_res_main,consideration_51,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV compact crossover",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_51,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV compact crossover",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_51,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV compact crossover",4,New Premium Make/Brand
survey_res_main,consideration_51,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV compact crossover",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_51,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV compact crossover",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_52,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel compact crossover",1,New Standard Make/Brand
survey_res_main,consideration_52,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel compact crossover",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_52,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel compact crossover",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_52,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel compact crossover",4,New Premium Make/Brand
survey_res_main,consideration_52,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel compact crossover",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_52,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel compact crossover",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_53,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: BEV compact crossover",1,New Standard Make/Brand
survey_res_main,consideration_53,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: BEV compact crossover",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_53,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: BEV compact crossover",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_53,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: BEV compact crossover",4,New Premium Make/Brand
survey_res_main,consideration_53,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: BEV compact crossover",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_53,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: BEV compact crossover",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_54,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: FCEV compact crossover",1,New Standard Make/Brand
survey_res_main,consideration_54,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: FCEV compact crossover",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_54,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: FCEV compact crossover",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_54,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: FCEV compact crossover",4,New Premium Make/Brand
survey_res_main,consideration_54,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: FCEV compact crossover",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_54,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: FCEV compact crossover",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_55,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PFCEV compact crossover",1,New Standard Make/Brand
survey_res_main,consideration_55,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PFCEV compact crossover",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_55,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PFCEV compact crossover",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_55,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PFCEV compact crossover",4,New Premium Make/Brand
survey_res_main,consideration_55,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PFCEV compact crossover",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_55,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PFCEV compact crossover",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_56,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Flex fuel compact crossover",1,New Standard Make/Brand
survey_res_main,consideration_56,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Flex fuel compact crossover",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_56,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Flex fuel compact crossover",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_56,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Flex fuel compact crossover",4,New Premium Make/Brand
survey_res_main,consideration_56,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Flex fuel compact crossover",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_56,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Flex fuel compact crossover",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_57,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gasoline only midsize crossover/SUV",1,New Standard Make/Brand
survey_res_main,consideration_57,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gasoline only midsize crossover/SUV",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_57,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gasoline only midsize crossover/SUV",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_57,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gasoline only midsize crossover/SUV",4,New Premium Make/Brand
survey_res_main,consideration_57,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gasoline only midsize crossover/SUV",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_57,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gasoline only midsize crossover/SUV",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_58,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV midsize crossover/SUV",1,New Standard Make/Brand
survey_res_main,consideration_58,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV midsize crossover/SUV",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_58,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV midsize crossover/SUV",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_58,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV midsize crossover/SUV",4,New Premium Make/Brand
survey_res_main,consideration_58,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV midsize crossover/SUV",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_58,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Gas HEV midsize crossover/SUV",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_59,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV midsize crossover/SUV",1,New Standard Make/Brand
survey_res_main,consideration_59,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV midsize crossover/SUV",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_59,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV midsize crossover/SUV",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_59,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV midsize crossover/SUV",4,New Premium Make/Brand
survey_res_main,consideration_59,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV midsize crossover/SUV",5,Used (2-3 Years) Premium Make/Brand
survey_res_main,consideration_59,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: PHEV midsize crossover/SUV",6,Used (4-6 Years) Premium Make/Brand
survey_res_main,consideration_60,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel midsize crossover/SUV",1,New Standard Make/Brand
survey_res_main,consideration_60,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel midsize crossover/SUV",2,Used (2-3 Years) Standard Make/Brand
survey_res_main,consideration_60,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel midsize crossover/SUV",3,Used (4-6 Years) Standard Make/Brand
survey_res_main,consideration_60,"For each of the vehicle/fuel types you are considering in <dce_year>, which vehicle age and brand type would you most likely consider?: Diesel midsize crossover/SUV",4,New Premium Make/Brand
