source,var_name,var_label,value,value_label
survey_res_vehchoice,refueltime,Refuel time,6,3.5 hours - PHEV
survey_res_vehchoice,refueltime,Refuel time,7,2.5 hours  - PHEV
survey_res_vehchoice,refueltime,Refuel time,8,30 minutes  - PHEV
survey_res_vehchoice,refueltime,Refuel time,9,8 hours - BEV
survey_res_vehchoice,refueltime,Refuel time,10,3.5 hours - BEV
survey_res_vehchoice,refueltime,Refuel time,11,2.5 hours - BEV
survey_res_vehchoice,refueltime,Refuel time,12,30 minutes - BEV
survey_res_vehchoice,refueltime,Refuel time,13,10 minutes - CNG/Hydrogen
survey_res_vehchoice,refueltime,Refuel time,14,8 minutes  - CNG/Hydrogen
survey_res_vehchoice,refueltime,Refuel time,15,5 minutes  - CNG/Hydrogen
survey_res_vehchoice,refueltime,Refuel time,16,3 minutes  - CNG/Hydrogen
